DL comb,DL MIMO,DL BW,DL Unk A,DL Unk B,DL Unk C,UL comb,UL MIMO,UL BW,UL Unk A,UL Unk B,UL Unk C
5-7_n78,4,100,2,2,1,5_n78,1,100,2,2,1
5-46_n66,4,25,2,2,0,5_n66,1,40,1,2,0
5-66_n2,2,30,1,2,0,5_n2,1,20,1,2,0
5-66_n2,2,40,1,2,0,5_n2,1,20,1,2,0
5-66_n66,2,30,1,2,0,5_n66,1,20,1,2,0
5-66_n66,2,40,1,2,0,5_n66,1,20,1,2,0
5-66_n66,4,25,2,2,0,5_n66,1,40,1,2,0
5-66_n78,4,100,2,2,1,5_n78,1,100,2,2,1
5-66_n78,4,100,2,2,1,5_n78,1,100,2,2,1
5_n7_n78,2;4,30;100,2;2,2;2,0;1,5_n78,1,100,2,2,1
5_n7_n78,2;4,30;100,2;2,2;2,0;1,5_n7,1,50,1,2,0
7-12_n2,2,30,1,2,0,12_n2,1,20,1,2,0
7-12_n2,2,40,1,2,0,12_n2,1,20,1,2,0
7-12_n2,2,40,1,2,0,12_n2,1,20,1,2,0
7-12_n66,2,30,1,2,0,12_n66,1,20,1,2,0
7-12_n66,2,40,1,2,0,12_n66,1,20,1,2,0
7-12_n66,2,40,1,2,0,12_n66,1,20,1,2,0
7-12_n66,4,25,2,2,0,12_n66,1,40,1,2,0
7-66_n5,2,10,1,2,0,66_n5,1,10,1,2,0
7-66_n5,2,10,1,2,0,66_n5,1,10,1,2,0
7-66_n5,2,10,1,2,0,66_n5,1,10,1,2,0
7-66_n5,2,30,1,2,0,66_n5,1,20,1,2,0
7-66_n78,4,100,2,2,1,66_n78,1,100,2,2,1
7-66_n78,4,100,2,2,1,66_n78,1,100,2,2,1
7-66_n78,4,100,2,2,1,66_n78,1,100,2,2,1
7-66_n71,2,30,1,2,0,66_n71,1,20,1,2,0
7-66_n71,2,30,1,2,0,66_n71,1,20,1,2,0
7-71_n2,2,40,1,2,0,71_n2,1,20,1,2,0
7-71_n2,2,40,1,2,0,71_n2,1,20,1,2,0
7-71_n66,2,40,1,2,0,71_n66,1,20,1,2,0
7-71_n66,2,40,1,2,0,71_n66,1,20,1,2,0
7-71_n66,4,25,2,2,0,71_n66,1,40,1,2,0
7-66_n5,2,10,1,2,0,7_n5,1,10,1,2,0
7-66_n5,2,10,1,2,0,7_n5,1,10,1,2,0
7-66_n5,2,10,1,2,0,7_n5,1,10,1,2,0
7-66_n5,2,30,1,2,0,7_n5,1,20,1,2,0
7-66_n78,4,100,2,2,1,7_n78,1,100,2,2,1
7-66_n78,4,100,2,2,1,7_n78,1,100,2,2,1
7-66_n78,4,100,2,2,1,7_n78,1,100,2,2,1
7-66_n71,2,30,1,2,0,7_n71,1,20,1,2,0
7-66_n71,2,30,1,2,0,7_n71,1,20,1,2,0
7_n66_n78,2;4,30;100,1;2,2;2,0;1,7_n78,1,100,2,2,1
7_n66_n78,2;4,40;100,1;2,2;2,0;1,7_n78,1,100,2,2,1
7_n66_n78,4;4,25;100,2;2,2;2,0;1,7_n78,1,100,2,2,1
7-7_n5,2,30,1,2,0,7_n5,1,20,1,2,0
7-7_n66,4,25,2,2,0,7_n66,1,40,1,2,0
7-7_n78,4,100,2,2,1,7_n78,1,100,2,2,1
7-12_n78,4,100,2,2,1,12_n78,1,100,2,2,1
7-25_n78,4,100,2,2,1,25_n78,1,100,2,2,1
7-66_n2,2,40,1,2,0,66_n2,1,20,1,2,0
7-66_n66,4,25,2,2,0,66_n66,1,40,1,2,0
7-71_n78,4,100,2,2,1,71_n78,1,100,2,2,1
7-12_n2,2,40,1,2,0,7_n2,1,20,1,2,0
7-12_n66,2,40,1,2,0,7_n66,1,20,1,2,0
7-12_n66,4,25,2,2,0,7_n66,1,40,1,2,0
7-12_n78,4,100,2,2,1,7_n78,1,100,2,2,1
7-25_n78,4,100,2,2,1,7_n78,1,100,2,2,1
7-46_n78,4,100,2,2,1,7_n78,1,100,2,2,1
7-66_n2,2,40,1,2,0,7_n2,1,20,1,2,0
7-66_n66,4,25,2,2,0,7_n66,1,40,1,2,0
7-71_n2,2,40,1,2,0,7_n2,1,20,1,2,0
7-71_n66,2,40,1,2,0,7_n66,1,20,1,2,0
7-71_n66,4,25,2,2,0,7_n66,1,40,1,2,0
7-71_n78,4,100,2,2,1,7_n78,1,100,2,2,1
7_n5_n78,2;4,30;100,1;2,2;2,0;1,7_n78,1,100,2,2,1
7_n5_n78,2;4,30;100,1;2,2;2,0;1,7_n5,1,20,1,2,0
7_n7_n78,2;4,30;100,2;2,2;2,0;1,7_n78,1,100,2,2,1
7_n66_n78,4;4,25;100,2;2,2;2,0;1,7_n66,1,40,1,2,0
7_n71_n78,2;4,30;100,1;2,2;2,0;1,7_n78,1,100,2,2,1
7_n71_n78,2;4,30;100,1;2,2;2,0;1,7_n71,1,20,1,2,0
12-66_n78,4,100,2,2,1,66_n78,1,100,2,2,1
12-66_n78,4,100,2,2,1,66_n78,1,100,2,2,1
12-66_n2,2,40,1,2,0,66_n2,1,20,1,2,0
12-66_n41,4,100,2,2,1,66_n41,1,100,2,2,1
12-66_n66,2,40,1,2,0,66_n66,1,20,1,2,0
12-66_n66,4,25,2,2,0,66_n66,1,40,1,2,0
12-66_n2,2,30,1,2,0,12_n2,1,20,1,2,0
12-66_n2,2,40,1,2,0,12_n2,1,20,1,2,0
12-66_n66,2,30,1,2,0,12_n66,1,20,1,2,0
12-66_n66,2,40,1,2,0,12_n66,1,20,1,2,0
12-66_n66,4,25,2,2,0,12_n66,1,40,1,2,0
12-66_n78,4,100,2,2,1,12_n78,1,100,2,2,1
12-66_n78,4,100,2,2,1,12_n78,1,100,2,2,1
12-66_n41,4,100,2,2,1,12_n41,1,100,2,2,1
12_n7_n66,2;4,30;25,2;2,2;2,0;0,12_n66,1,40,1,2,0
12_n7_n78,2;4,30;100,2;2,2;2,0;1,12_n78,1,100,2,2,1
12_n7_n66,2;4,30;25,2;2,2;2,0;0,12_n7,1,50,1,2,0
12_n7_n78,2;4,30;100,2;2,2;2,0;1,12_n7,1,50,1,2,0
12_n66_n78,4;4,25;100,2;2,2;2,0;1,12_n78,1,100,2,2,1
12_n66_n78,4;4,25;100,2;2,2;2,0;1,12_n66,1,40,1,2,0
25-25_n41,4,40,2,2,0,25_n41,1,20,2,2,0
25-25_n41,4,100,2,2,1,25_n41,1,100,2,2,1
25-25_n78,4,100,2,2,1,25_n78,1,100,2,2,1
25-66_n78,4,100,2,2,1,66_n78,1,100,2,2,1
25-66_n78,4,100,2,2,1,25_n78,1,100,2,2,1
46-66_n5,2,30,1,2,0,66_n5,1,20,1,2,0
46-66_n41,4,100,2,2,1,66_n41,1,100,2,2,1
46-66_n71,2,30,1,2,0,66_n71,1,20,1,2,0
66-66_n78,4,100,2,2,1,66_n78,1,100,2,2,1
66-66_n78,4,100,2,2,1,66_n78,1,100,2,2,1
66_n66_n78,2;4,30;100,1;2,2;2,0;1,66_n78,1,100,2,2,1
66_n66_n78,2;4,40;100,1;2,2;2,0;1,66_n78,1,100,2,2,1
66_n66_n78,4;4,25;100,2;2,2;2,0;1,66_n78,1,100,2,2,1
66-66_n2,2,40,1,2,0,66_n2,1,20,1,2,0
